twitter.retweet.count,twitter.retweeted.user.name,twitter.retweeted.place.place_type,links.url,interaction.source,twitter.retweet.user.screen_name,twitter.user.description,interaction.geo.latitude,twitter.retweet.user.id_str,twitter.user.verified,klout.amplification,twitter.user.id,twitter.geo.latitude,interaction.geo.longitude,twitter.retweeted.place.country_code,twitter.retweeted.place.url,twitter.place.full_name,twitter.user.listed_count,twitter.retweet.domains,links.retweet_count,twitter.user.url,twitter.user.name,demographic.gender,twitter.place.name,salience.content.entities,twitter.retweet.user.geo_enabled,twitter.retweet.user.statuses_count,twitter.text,twitter.place.id,twitter.mentions,twitter.retweeted.place.name,twitter.user.id_str,twitter.retweet.user.lang,twitter.id,twitter.retweet.user.utc_offset,twitter.retweeted.user.listed_count,twitter.retweeted.user.utc_offset,twitter.source,klout.score,interaction.author.username,twitter.retweeted.user.id,twitter.geo.longitude,twitter.place.url,twitter.retweeted.user.followers_count,trends.type,links.created_at,twitter.retweet.user.created_at,twitter.retweeted.user.friends_count,interaction.created_at,salience.content.topics,twitter.place.country,twitter.retweet.text,twitter.links,twitter.user.statuses_count,twitter.domains,twitter.retweet.links,twitter.user.followers_count,interaction.author.link,trends.source,twitter.retweet.user.id,interaction.type,klout.true_reach,interaction.id,twitter.retweet.user.followers_count,links.title,twitter.retweet.created_at,trends.content,twitter.retweeted.created_at,twitter.user.time_zone,twitter.retweeted.place.country,twitter.place.place_type,twitter.retweeted.user.location,klout.network,twitter.user.friends_count,twitter.retweet.source,interaction.link,twitter.retweet.user.listed_count,twitter.retweet.id,twitter.retweet.user.location,twitter.retweet.user.description,twitter.retweeted.geo.latitude,twitter.retweeted.user.url,twitter.retweeted.geo.longitude,twitter.user.screen_name,interaction.author.id,twitter.retweet.user.url,twitter.user.location,twitter.in_reply_to_screen_name,twitter.retweet.user.friends_count,interaction.tags,twitter.retweeted.user.time_zone,twitter.retweeted.place.id,interaction.author.avatar,language.tag,twitter.user.created_at,twitter.retweeted.user.statuses_count,twitter.user.geo_enabled,twitter.retweet.mentions,twitter.retweeted.user.description,interaction.content,twitter.retweeted.user.screen_name,twitter.retweet.user.time_zone,language.confidence,twitter.user.lang,klout.topics,twitter.in_reply_to_status_id,twitter.in_reply_to_user_id,twitter.place.country_code,salience.content.sentiment,twitter.retweeted.user.geo_enabled,twitter.retweeted.source,twitter.retweeted.user.created_at,twitter.user.utc_offset,twitter.retweeted.user.lang,interaction.author.name,twitter.retweeted.user.verified,twitter.created_at,twitter.retweet.user.name,twitter.retweeted.place.full_name,twitter.retweeted.id,twitter.retweeted.user.id_str
27,"Tanja Geurtse","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","Twitter for Android","HBraamskamp","","","288971792","",4,"","","","","","","","[""ow.ly""]","[4]","","","","","","",1671,"","","","","","nl","224940773559386113",3600,7,3600,"",26,"HBraamskamp",53658134,"","",510,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Wed, 27 Apr 2011 19:45:48 +0000",348,"Mon, 16 Jul 2012 18:57:14 +0000","","","Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieontw.:http://t.co/hfpO6j3H","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/HBraamskamp","",288971792,"twitter",62,"1e1cf780e412a100e0744dd42fb5ed5e",84,"[""Rabobank - Lokale Banken - Vacatures""]","Mon, 16 Jul 2012 18:57:14 +0000","","Mon, 16 Jul 2012 15:38:18 +0000","","","","Overijssel, Zwolle",7.25,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://twitter.com/HBraamskamp/statuses/224940773559386113",1,"224940773559386113","","Ik woon in Giethoorn met André, dochter Lynn (2008), zoon Noah (2010), dochter Dani (2010) en Jimmy de hond. Ik werk bij Rabobank Meppel-Steenwijkerland.","","http://www.linkedin.com/in/tanjageurtse","","",288971792,"","","",136,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1370071341/100_3853_normal.JPG","nl","",919,"","[""RaboIJsseldelta""]","energiek, betrokken, vakvrouw, #Rabobank @RaboIJsseldelta, communicatie, getrouwd @hugogeurtse, leven in #hierennu, hardlopen, tennis, golf, koken, tuinieren","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieont ...","tanjageurtse","Amsterdam",100,"","","","","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sat, 04 Jul 2009 12:23:55 +0000","","nl","Hillie Braamskamp","","","Hillie Braamskamp","","224890709935788032","53658134"
28,"Tanja Geurtse","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","Twitter for iPhone","ronnettekeizer","","","102319464","",3,"","","","","","","","[""ow.ly""]","[4]","","","","","","",392,"","","","","","en","224942056945094657","",7,3600,"",17,"ronnettekeizer",53658134,"","",510,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Wed, 06 Jan 2010 08:58:35 +0000",348,"Mon, 16 Jul 2012 19:02:20 +0000","","","Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieontw.:http://t.co/hfpO6j3H","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/ronnettekeizer","",102319464,"twitter",22,"1e1cf78c4a50a600e07425df5b12defa",97,"[""Rabobank - Lokale Banken - Vacatures""]","Mon, 16 Jul 2012 19:02:20 +0000","","Mon, 16 Jul 2012 15:38:18 +0000","","","","Overijssel, Zwolle",3.13,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/ronnettekeizer/statuses/224942056945094657",3,"224942056945094657","","","","http://www.linkedin.com/in/tanjageurtse","","",102319464,"","","",101,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1177013227/Vlieland_Ronnette_normal.JPG","nl","",919,"","[""RaboIJsseldelta""]","energiek, betrokken, vakvrouw, #Rabobank @RaboIJsseldelta, communicatie, getrouwd @hugogeurtse, leven in #hierennu, hardlopen, tennis, golf, koken, tuinieren","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieont ...","tanjageurtse","",100,"","","","","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sat, 04 Jul 2009 12:23:55 +0000","","nl","Ronnette Keizer","","","Ronnette Keizer","","224890709935788032","53658134"
30,"Tanja Geurtse","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","web","HoeveWillem3","","","268939289","",2,"","","","","","","","[""ow.ly""]","[4]","","","","","","",265,"","","","","","en","224945636737433600",3600,7,3600,"",16,"HoeveWillem3",53658134,"","",511,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Sat, 19 Mar 2011 19:45:56 +0000",348,"Mon, 16 Jul 2012 19:16:33 +0000","","","Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieontw.:http://t.co/hfpO6j3H","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/HoeveWillem3","",268939289,"twitter",22,"1e1cf7ac1127ae80e07488b37f074434",146,"[""Rabobank - Lokale Banken - Vacatures""]","Mon, 16 Jul 2012 19:16:33 +0000","","Mon, 16 Jul 2012 15:38:18 +0000","","","","Overijssel, Zwolle",2.79,"","web","http://twitter.com/HoeveWillem3/statuses/224945636737433600",1,"224945636737433600","Helenaveen","Ambachtelijk ijs | De Peel | Bourgondisch | Vorstelijk | Vergaderen | Troonzaal | Natuurlijk genieten | Helenaveen","","http://www.linkedin.com/in/tanjageurtse","","",268939289,"http://www.ambachtelijkijs.nl","","",148,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/2283501604/t4vfc2mq14f8lh2a8qfg_normal.jpeg","nl","",919,"","[""RaboIJsseldelta""]","energiek, betrokken, vakvrouw, #Rabobank @RaboIJsseldelta, communicatie, getrouwd @hugogeurtse, leven in #hierennu, hardlopen, tennis, golf, koken, tuinieren","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieont ...","tanjageurtse","Amsterdam",100,"","","","","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sat, 04 Jul 2009 12:23:55 +0000","","nl","Hoeve Willem III","","","Hoeve Willem III","","224890709935788032","53658134"
"","","","[""http://www.deaandeelhouder.nl/news/2012/7/16/bouwproductie_groeit_pas_weer_in_2014/""]","Twitter for iPhone","","Marketing  Communicatie  USG Innotiv  Gered Gereedschap  Techniek  Commercie  Creatie(f)  Monnickendam  Bootje varen  Klussen  Trotse pappa   Gitaar","","","",9,116143918,"","","","","",11,"","[1]","http://www.peterschmidt.nl","Peter Schmidt","","","","","","Volgens de economen van ING groeit de bouwproductie pas weer in 2014. http://t.co/VMRamfLF via @bouwprofs #innotiv #bouwnieuws #bouwi","","[""bouwprofs""]","","116143918","","224952494109888512","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39,"prtmschmidt","","","","","","[""Mon, 16 Jul 2012 11:41:25 +0000""]","","","Mon, 16 Jul 2012 19:43:48 +0000","","","","[""http://ning.it/PZCfVi""]",844,"[""ning.it""]","",388,"http://twitter.com/prtmschmidt","","","twitter",232,"1e1cf7e8f9bba200e074625202299722","","[""de aandeelhouder: Bouwproductie groeit pas weer in 2014""]","","","","","","","",18.39,640,"","http://twitter.com/prtmschmidt/statuses/224952494109888512","","","","","","","","prtmschmidt",116143918,"","Netherlands","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1585149788/36313b8_normal.jpg","nl","Sun, 21 Feb 2010 09:39:12 +0000","","","","","Volgens de economen van ING groeit de bouwproductie pas weer in 2014. http://t.co/VMRamfLF via @bouwprofs #innotiv #bouwnieuws #bouwi","","",100,"en","","","","","","","","","","","Peter Schmidt","","Mon, 16 Jul 2012 19:43:48 +0000","","","",""
"","","","[""http://www.deaandeelhouder.nl/news/2012/7/16/bouwproductie_groeit_pas_weer_in_2014/""]","Twitter for iPhone","","Marketing  Communicatie  USG Innotiv  Gered Gereedschap  Techniek  Commercie  Creatie(f)  Monnickendam  Bootje varen  Klussen  Trotse pappa   Gitaar","","","",9,116143918,"","","","","",11,"","[1]","http://www.peterschmidt.nl","Peter Schmidt","","","","","","Volgens de economen van ING groeit de bouwproductie pas weer in 2014. http://t.co/VMRamfLF via @bouwprofs #innotiv #bouwnieuws #bouw ^P","","[""bouwprofs""]","","116143918","","224952876517163009","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39,"prtmschmidt","","","","","","[""Mon, 16 Jul 2012 11:41:25 +0000""]","","","Mon, 16 Jul 2012 19:45:19 +0000","","","","[""http://ning.it/PZCfVi""]",845,"[""ning.it""]","",388,"http://twitter.com/prtmschmidt","","","twitter",232,"1e1cf7ec5d93a180e0747a13233efb20","","[""de aandeelhouder: Bouwproductie groeit pas weer in 2014""]","","","","","","","",18.39,640,"","http://twitter.com/prtmschmidt/statuses/224952876517163009","","","","","","","","prtmschmidt",116143918,"","Netherlands","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1585149788/36313b8_normal.jpg","nl","Sun, 21 Feb 2010 09:39:12 +0000","","","","","Volgens de economen van ING groeit de bouwproductie pas weer in 2014. http://t.co/VMRamfLF via @bouwprofs #innotiv #bouwnieuws #bouw ^P","","",100,"en","","","","","","","","","","","Peter Schmidt","","Mon, 16 Jul 2012 19:45:19 +0000","","","",""
31,"Tanja Geurtse","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","Twitter for Android","KirstenKamps","","","251723833","",3,"","","","","","","","[""ow.ly""]","[5]","","","","","","",596,"","","","","","en","224957632459444224","",7,3600,"",23,"KirstenKamps",53658134,"","",511,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Sun, 13 Feb 2011 18:35:05 +0000",348,"Mon, 16 Jul 2012 20:04:13 +0000","","","Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieontw.:http://t.co/hfpO6j3H","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/KirstenKamps","",251723833,"twitter",65,"1e1cf8169c3dac80e074dc01a789e51e",90,"[""Rabobank - Lokale Banken - Vacatures""]","Mon, 16 Jul 2012 20:04:13 +0000","","Mon, 16 Jul 2012 15:38:18 +0000","","","","Overijssel, Zwolle",5.55,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://twitter.com/KirstenKamps/statuses/224957632459444224",1,"224957632459444224",""," * Marketing & Communicatie Rabobank IJsseldelta * Zwolle, kinderen: Meike en Sam, vrienden, gezelligheid, lezen, reizen.","","http://www.linkedin.com/in/tanjageurtse","","",251723833,"","","",91,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1790358480/Twitter_normal.JPG","nl","",919,"","[""RaboIJsseldelta""]","energiek, betrokken, vakvrouw, #Rabobank @RaboIJsseldelta, communicatie, getrouwd @hugogeurtse, leven in #hierennu, hardlopen, tennis, golf, koken, tuinieren","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieont ...","tanjageurtse","",100,"","","","","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sat, 04 Jul 2009 12:23:55 +0000","","nl","Kirsten Kamps","","","Kirsten Kamps","","224890709935788032","53658134"
"","","","[""http://www.deaandeelhouder.nl/news/2012/7/16/bouwproductie_groeit_pas_weer_in_2014/""]","Twitter for iPhone","","HR@wolterendros | HR | strategy | development | projectmanagement | 030 | lombok | wijngaard | getrouwd met @rebeccaforan","","","",5,22802463,"","","","","",1,"","[1]","http://nl.linkedin.com/in/vandeursen","Jan Aris van Deursen","","","","","","“Volgens ING groeit bouwproductie pas weer in 2014. http://t.co/16A3fmby”\n\nDan gaan we gewoon voor onze huidige klanten😃. #zoalsthoort #yam","","","","22802463","","224959627752767488","","","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",27,"JAvanDeursen","","","","","","[""Mon, 16 Jul 2012 11:41:25 +0000""]","","","Mon, 16 Jul 2012 20:12:09 +0000","","","","[""http://ning.it/PZCfVi""]",128,"[""ning.it""]","",112,"http://twitter.com/JAvanDeursen","","","twitter",77,"1e1cf82857bba280e07430061c82dba4","","[""de aandeelhouder: Bouwproductie groeit pas weer in 2014""]","","","","Amsterdam","","","",7.46,152,"","http://twitter.com/JAvanDeursen/statuses/224959627752767488","","","","","","","","JAvanDeursen",22802463,"","Utrecht","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2337813873/image_normal.jpg","nl","Wed, 04 Mar 2009 17:21:05 +0000","",true,"","","“Volgens ING groeit bouwproductie pas weer in 2014. http://t.co/16A3fmby”\n\nDan gaan we gewoon voor onze huidige klanten😃. #zoalsthoort #yam","","",100,"en","","","","","","","","",3600,"","Jan Aris van Deursen","","Mon, 16 Jul 2012 20:12:09 +0000","","","",""
"","","","","TweetDeck","","Student aan de CHE (Educatie).\r\nWerknemer afdeling vers bij AlbertHeijn 1602 (Barneveld).\r\n(Soms) fanatiek sporter bij #AchmeaHealthcenter","","","",4,214430426,"","","","","",1,"","","http://www.facebook.com/profile.php?id=100000527962412#!/profile.php?id=100000527962412","Mathijs Gijsbertse","","","","","","Die rabobank is echt niet logisch. halen ze eerst 4 euro van mn rekening af voor kosten van mn pas, storten ze het 1 dag later er weer bij..","","","","214430426","","224965395788988417","","","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",26,"Mathijs_92","","","","","","","","","Mon, 16 Jul 2012 20:35:04 +0000","","","","",21489,"","",125,"http://twitter.com/Mathijs_92","","","twitter",55,"1e1cf85b90c0ac00e074b2f2b7327038","","","","","","Amsterdam","","","",7.69,89,"","http://twitter.com/Mathijs_92/statuses/224965395788988417","","","","","","","","Mathijs_92",214430426,"","Barneveld","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1775735023/DSC03046-Mb_normal.jpg","nl","Thu, 11 Nov 2010 11:42:25 +0000","","","","","Die rabobank is echt niet logisch. halen ze eerst 4 euro van mn rekening af voor kosten van mn pas, storten ze het 1 dag later er weer bij..","","",94,"nl","","","","","","","","",3600,"","Mathijs Gijsbertse","","Mon, 16 Jul 2012 20:35:04 +0000","","","",""
32,"Tanja Geurtse","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","Twitter for iPhone","MarianneZuur","","","209239393","",4,"","","","","","","","[""ow.ly""]","[5]","","","","","","",1629,"","","","","","nl","224967060059463682",3600,7,3600,"",27,"MarianneZuur",53658134,"","",511,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Thu, 28 Oct 2010 20:04:08 +0000",348,"Mon, 16 Jul 2012 20:41:41 +0000","","","Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieontw.:http://t.co/hfpO6j3H","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/MarianneZuur","",209239393,"twitter",93,"1e1cf86a5ad7a080e074388e3a837edc",219,"[""Rabobank - Lokale Banken - Vacatures""]","Mon, 16 Jul 2012 20:41:41 +0000","","Mon, 16 Jul 2012 15:38:18 +0000","","","","Overijssel, Zwolle",7.33,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/MarianneZuur/statuses/224967060059463682",12,"224967060059463682","Den Haag","onderzoekt cocreatie duurzame energie. Is facilitator #elitigers. ♥marc&4kids, bikramyoga, jazzzingen. tweets op persoonlijke titel","","http://www.linkedin.com/in/tanjageurtse","","",209239393,"http://dezaakvanzuur.weebly.com/","","",226,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1154533572/IMG00170-20101028-2221_normal.jpg","nl","",919,"","[""RaboIJsseldelta""]","energiek, betrokken, vakvrouw, #Rabobank @RaboIJsseldelta, communicatie, getrouwd @hugogeurtse, leven in #hierennu, hardlopen, tennis, golf, koken, tuinieren","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieont ...","tanjageurtse","Amsterdam",100,"","","","","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sat, 04 Jul 2009 12:23:55 +0000","","nl","marianne zuur","","","marianne zuur","","224890709935788032","53658134"
33,"Tanja Geurtse","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","Twitter for iPhone","CCMS_P","","","94435502","",8,"","","","","","","","[""ow.ly""]","[5]","","","female","","","",1155,"","","","","","en","224971305567522817",3600,7,3600,"",36,"CCMS_P",53658134,"","",511,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Thu, 03 Dec 2009 23:00:04 +0000",348,"Mon, 16 Jul 2012 20:58:33 +0000","","","Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieontw.:http://t.co/hfpO6j3H","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/CCMS_P","",94435502,"twitter",138,"1e1cf8900e06a280e07478733ccd4fd0",99,"[""Rabobank - Lokale Banken - Vacatures""]","Mon, 16 Jul 2012 20:58:33 +0000","","Mon, 16 Jul 2012 15:38:18 +0000","","","","Overijssel, Zwolle",13.72,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/CCMS_P/statuses/224971305567522817",7,"224971305567522817","NL","International internal communication | travel | non dimentare mai di realizzare i tuoi sogni | languages | dealing in experiences","","http://www.linkedin.com/in/tanjageurtse","","",94435502,"","","",93,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1901268987/Cindy_normal.jpeg","nl","",919,"","[""RaboIJsseldelta""]","energiek, betrokken, vakvrouw, #Rabobank @RaboIJsseldelta, communicatie, getrouwd @hugogeurtse, leven in #hierennu, hardlopen, tennis, golf, koken, tuinieren","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne Communicatie &amp; Organisatieont ...","tanjageurtse","Amsterdam",100,"","[""marketing"",""agencies""]","","","","","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sat, 04 Jul 2009 12:23:55 +0000","","nl","Cindy","","","Cindy","","224890709935788032","53658134"
"","","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","HootSuite","","10 jaar pure passie in reclame en promotie!","","","",4,61629091,"","","","","",12,"","[5]","http://www.promovisique.nl","PromoVisique","","","","","","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne C&amp;O:http://t.co/232yBC39","","[""tanjageurtse"",""RaboIJsseldelta""]","","61629091","","224972476826923009","","","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",22,"PromoVisique","","","","","","[""Tue, 20 Mar 2012 12:13:09 +0000""]","","","Mon, 16 Jul 2012 21:03:12 +0000","","","","[""http://ow.ly/cdiTZ""]",855,"[""ow.ly""]","",601,"http://twitter.com/PromoVisique","","","twitter",31,"1e1cf89a72c6a800e074086658ff0eaa","","[""Rabobank - Lokale Banken - Vacatures""]","","","","Greenland","","","",5.83,1236,"","http://twitter.com/PromoVisique/statuses/224972476826923009","","","","","","","","PromoVisique",61629091,"","Rotterdam","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1827117836/pvlogo2012_normal.png","nl","Thu, 30 Jul 2009 23:19:48 +0000","","","","","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne C&amp;O:http://t.co/232yBC39","","",100,"en","","","","","","","","",-10800,"","PromoVisique","","Mon, 16 Jul 2012 21:03:12 +0000","","","",""
48,"Tijl Beckand","","","Twitter for iPhone","robertdepeffer","","","98930012","",3,"","","","","","","","","","","","","","",true,826,"","","","","","en","224973300806332418","",113,3600,"",18,"robertdepeffer",173845224,"","",29488,"","","Wed, 23 Dec 2009 18:05:24 +0000",81,"Mon, 16 Jul 2012 21:06:29 +0000","","","Volgens de tourradio ligt het parcours vol met 'pinnen'. Dat moet een aktie van de #Rabobank zijn.. #tour","","","","","","http://twitter.com/robertdepeffer","",98930012,"twitter",19,"1e1cf8a1c983a880e07439fe589f8340",48,"","Mon, 16 Jul 2012 21:06:29 +0000","","Sun, 15 Jul 2012 15:26:44 +0000","","","","Amsterdam",3.9,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/robertdepeffer/statuses/224973300806332418",1,"224973300806332418","Kaatsheuvel, The Netherlands","Every day in every way, i'm getting better and better. Émile Coué","","http://www.tijlbeckand.nl","","",98930012,"","","",129,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/2241526755/image_normal.jpg","nl","",1833,"","","Man. 37 jaar. Lijkt op tv een ontzettende zelfingenomen eikel. Is in het echt slechts een eikel.","RT @TijlMTBeckand: Volgens de tourradio ligt het parcours vol met 'pinnen'. Dat moet een aktie van de #Rabobank zijn.. #tour","TijlMTBeckand","",100,"","","","","","","","web","Mon, 02 Aug 2010 14:13:42 +0000","","nl","Robert","","","Robert","","224525411244191744","173845224"
"","","","","UberSocial for BlackBerry","","Niet intr willen doen, want dat ben ik al.\n\nSws Real Madrid on top ♥!","","","",3,406850934,"","","","","","","","","","Kaboutertje","","","","","","Je doet zomaar intr met je abn amro pas lip :s","","","","406850934","","224982870970732546","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",33,"Ilovemilaa_","","","","","","","","","Mon, 16 Jul 2012 21:44:31 +0000","","","","",16049,"","",185,"http://twitter.com/Ilovemilaa_","","","twitter",415,"1e1cf8f6cc5ca980e074309224a9cd6a","","","","","","","","","",9.17,194,"","http://twitter.com/Ilovemilaa_/statuses/224982870970732546","","","","","","","","Ilovemilaa_",406850934,"","weet het zelf niet eens.","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2373984004/342464931_normal.jpg","nl","Mon, 07 Nov 2011 08:45:27 +0000","","","","","Je doet zomaar intr met je abn amro pas lip :s","","",100,"nl","[""dieting"",""facebook""]","","","","","","","","","","Kaboutertje","","Mon, 16 Jul 2012 21:44:31 +0000","","","",""
0,"PromoVisique","","[""https://rabobank.jobpartners.com/jpapps/rlb/jobs/joblist.jsp?lang=nlnl&searchbywhat=deplockey&location=AD00180849""]","Twitter for Android","MarkHuijgens","","","96110394","",2,"","","","","","","","[""ow.ly""]","[5]","","","","","",true,2423,"","","","","","en","224983354653671424",3600,12,-10800,"",14,"MarkHuijgens",61629091,"","",601,"","[""Tue, 20 Mar 2012 12:13:09 +0000""]","Fri, 11 Dec 2009 11:42:21 +0000",1236,"Mon, 16 Jul 2012 21:46:26 +0000","","","RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne C&amp;O:http://t.co/232yBC39","","","","[""http://ow.ly/cdiTZ""]","","http://twitter.com/MarkHuijgens","",96110394,"twitter",19,"1e1cf8fb1516a500e07409bfb79eec12",557,"[""Rabobank - Lokale Banken - Vacatures""]","Mon, 16 Jul 2012 21:46:26 +0000","","Mon, 16 Jul 2012 21:03:12 +0000","","","","Rotterdam",1.9,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://twitter.com/MarkHuijgens/statuses/224983354653671424",10,"224983354653671424","iPhone: 0.000000,0.000000","Sales|Ondernemend|Netwerken|Rabobank|Kinderopvang| |Cooperatie|Samenwonend in #Spijkenisse| Social Media| Samen bereik je meer! ","","http://www.promovisique.nl","","",96110394,"http://nl.linkedin.com/pub/mark-huijgens/10/9b9/385","","",701,"[""Rabobank""]","Greenland","","http://a0.twimg.com/profile_images/1200074741/Foto_mark2_normal.jpg","nl","",855,"","[""tanjageurtse"",""RaboIJsseldelta""]","10 jaar pure passie in reclame en promotie!","RT @PromoVisique: RT @tanjageurtse: Pas jij bij @RaboIJsseldelta en past Rabobank bij jou? Wij zoeken teamgenoot Interne C&amp;O:http:// ...","PromoVisique","Amsterdam",100,"","","","","","","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Thu, 30 Jul 2009 23:19:48 +0000","","en","Mark Huijgens","","","Mark Huijgens","","224972476826923009","61629091"
